iso_code,location,date,new_cases,total_cases,total_deaths,total_vaccinations,population,month,year,vacc_rate
ABW,Aruba,2020-01-31,0.0,,,,106459.0,1,2020,
ABW,Aruba,2020-02-29,0.0,,,,106459.0,2,2020,
ABW,Aruba,2020-03-31,50.0,19.53846153846154,,,106459.0,3,2020,
ABW,Aruba,2020-04-30,50.0,85.86666666666666,1.9333333333333333,,106459.0,4,2020,
ABW,Aruba,2020-05-31,1.0,100.83870967741936,2.7419354838709675,,106459.0,5,2020,
ABW,Aruba,2020-06-30,0.0,101.0,3.0,,106459.0,6,2020,
ABW,Aruba,2020-07-31,18.0,109.38709677419355,3.0,,106459.0,7,2020,
ABW,Aruba,2020-08-31,1729.0,907.8387096774194,4.612903225806452,,106459.0,8,2020,
ABW,Aruba,2020-09-30,2024.0,3004.7,18.7,,106459.0,9,2020,
ABW,Aruba,2020-10-31,600.0,4233.4838709677415,32.29032258064516,,106459.0,10,2020,
ABW,Aruba,2020-11-30,319.0,4642.866666666667,42.2,,106459.0,11,2020,
ABW,Aruba,2020-12-31,582.0,5073.645161290323,46.32258064516129,,106459.0,12,2020,
ABW,Aruba,2021-01-31,1485.0,6196.5161290322585,52.096774193548384,,106459.0,1,2021,
ABW,Aruba,2021-02-28,946.0,7370.392857142857,66.17857142857143,,106459.0,2,2021,
ABW,Aruba,2021-03-31,1490.0,8449.967741935483,78.41935483870968,25766.0,106459.0,3,2021,24.20274471862407
ABW,Aruba,2021-04-30,1291.0,10067.2,91.9,60471.0,106459.0,4,2021,56.80214918419297
ABW,Aruba,2021-05-31,372.0,10810.806451612903,103.3225806451613,94752.76923076923,106459.0,5,2021,89.00400081793858
ABW,Aruba,2021-06-30,175.0,11073.133333333333,107.0,121331.16,106459.0,6,2021,113.96984754694294
ABW,Aruba,2021-07-31,452.0,11233.451612903225,107.83870967741936,133291.5,106459.0,7,2021,125.20453883654741
ABW,Aruba,2021-08-31,2881.0,13068.064516129032,119.0,143046.2,106459.0,8,2021,134.36740904949323
ABW,Aruba,2021-09-30,983.0,15061.8,154.8,153087.0,106459.0,9,2021,143.79902121943658
ABW,Aruba,2021-10-31,487.0,15675.516129032258,169.3548387096774,157935.4347826087,106459.0,10,2021,148.35329543073738
ABW,Aruba,2021-11-30,442.0,16084.2,172.26666666666668,160836.72,106459.0,11,2021,151.07855606383677
ABW,Aruba,2021-12-31,2697.0,16852.25806451613,177.51612903225808,162647.65,106459.0,12,2021,152.77961468734443
ABW,Aruba,2022-01-31,13697.0,28233.548387096773,185.19354838709677,164997.7619047619,106459.0,1,2022,154.9871423785325
ABW,Aruba,2022-02-28,937.0,33418.642857142855,199.07142857142858,167232.57894736843,106459.0,2,2022,157.08637029031686
ABW,Aruba,2022-03-31,311.0,33780.51612903226,211.7741935483871,168530.29166666666,106459.0,3,2022,158.30534916415394
ABW,Aruba,2022-04-30,727.0,34273.166666666664,212.0,169896.36842105264,106459.0,4,2022,159.5885443420027
ABW,Aruba,2022-05-31,1871.0,35598.709677419356,212.4516129032258,170761.84210526315,106459.0,5,2022,160.40150866085833
ABW,Aruba,2022-06-30,4154.0,38921.1,217.5,171660.3,106459.0,6,2022,161.24545599714443
ABW,Aruba,2022-07-31,1362.0,41406.903225806454,223.06451612903226,172366.86363636365,106459.0,7,2022,161.9091515384924
ABW,Aruba,2022-08-31,768.0,42518.45161290323,226.3548387096774,172938.26086956522,106459.0,8,2022,162.4458813905496
ABW,Aruba,2022-09-30,297.0,42963.1,228.0,173305.36363636365,106459.0,9,2022,162.79071157568984
ABW,Aruba,2022-10-31,189.0,43253.3870967742,231.51612903225808,173606.36842105264,106459.0,10,2022,163.07345402554284
ABW,Aruba,2022-11-30,307.0,43465.96666666667,234.43333333333334,173875.81818181818,106459.0,11,2022,163.32655593403862
ABW,Aruba,2022-12-31,219.0,43714.32258064516,271.48387096774195,174070.83333333334,106459.0,12,2022,163.5097392736484
ABW,Aruba,2023-01-31,133.0,43928.45161290323,280.64516129032256,174223.85714285713,106459.0,1,2023,163.65347893823642
ABW,Aruba,2023-02-28,51.0,44021.07142857143,281.7142857142857,174351.33333333334,106459.0,2,2023,163.77322098961415
ABW,Aruba,2023-03-31,0.0,44044.0,282.0,174422.8,106459.0,3,2023,163.8403516846861
AFG,Afghanistan,2020-01-31,0.0,,,,41128772.0,1,2020,
AFG,Afghanistan,2020-02-29,5.0,5.0,,,41128772.0,2,2020,
AFG,Afghanistan,2020-03-31,162.0,36.61290322580645,2.3333333333333335,,41128772.0,3,2020,
AFG,Afghanistan,2020-04-30,1661.0,838.4,27.066666666666666,,41128772.0,4,2020,
AFG,Afghanistan,2020-05-31,13353.0,7184.5161290322585,158.83870967741936,,41128772.0,5,2020,
AFG,Afghanistan,2020-06-30,16265.0,25056.166666666668,499.4,,41128772.0,6,2020,
AFG,Afghanistan,2020-07-31,5183.0,34819.74193548387,1078.6774193548388,,41128772.0,7,2020,
AFG,Afghanistan,2020-08-31,1620.0,37583.83870967742,1358.3225806451612,,41128772.0,8,2020,
AFG,Afghanistan,2020-09-30,1106.0,38880.03333333333,1435.3333333333333,,41128772.0,9,2020,
AFG,Afghanistan,2020-10-31,1980.0,40215.967741935485,1492.7096774193549,,41128772.0,10,2020,
AFG,Afghanistan,2020-11-30,4881.0,43462.166666666664,1625.9,,41128772.0,11,2020,
AFG,Afghanistan,2020-12-31,6115.0,49662.93548387097,2001.6129032258063,,41128772.0,12,2020,
AFG,Afghanistan,2021-01-31,2693.0,53911.58064516129,2319.064516129032,,41128772.0,1,2021,
AFG,Afghanistan,2021-02-28,691.0,55467.92857142857,2423.714285714286,4100.0,41128772.0,2,2021,0.009968690531290358
AFG,Afghanistan,2021-03-31,740.0,56034.45161290323,2458.935483870968,54000.0,41128772.0,3,2021,0.1312949484608974
AFG,Afghanistan,2021-04-30,3291.0,57775.333333333336,2543.3333333333335,180000.0,41128772.0,4,2021,0.43764982820299136
AFG,Afghanistan,2021-05-31,12093.0,64256.45161290323,2754.3870967741937,568266.5,41128772.0,5,2021,1.3816763116584176
AFG,Afghanistan,2021-06-30,46821.0,94957.23333333334,3806.9333333333334,721190.1428571428,41128772.0,6,2021,1.7534930117951073
AFG,Afghanistan,2021-07-31,28495.0,136817.67741935485,5950.903225806452,1016952.6666666666,41128772.0,7,2021,2.4726064436513364
AFG,Afghanistan,2021-08-31,6066.0,151484.48387096773,6994.096774193548,1590469.0,41128772.0,8,2021,3.867047136734352
AFG,Afghanistan,2021-09-30,1832.0,154245.73333333334,7173.566666666667,2369625.0,41128772.0,9,2021,5.761477634197297
AFG,Afghanistan,2021-10-31,1036.0,155571.38709677418,7237.903225806452,,41128772.0,10,2021,
AFG,Afghanistan,2021-11-30,1172.0,156641.86666666667,7294.766666666666,4018197.0,41128772.0,11,2021,9.76979570408764
AFG,Afghanistan,2021-12-31,799.0,157690.5483870968,7331.064516129032,4674518.0,41128772.0,12,2021,11.365566664621058
AFG,Afghanistan,2022-01-31,4081.0,159152.29032258064,7380.580645161291,5010982.777777778,41128772.0,1,2022,12.183643065681071
AFG,Afghanistan,2022-02-28,11255.0,169596.5357142857,7497.571428571428,5327633.2,41128772.0,2,2022,12.953543081714184
AFG,Afghanistan,2022-03-31,4299.0,176173.25806451612,7642.322580645161,5693097.0,41128772.0,3,2022,13.842127355516473
AFG,Afghanistan,2022-04-30,1179.0,178331.7,7676.9,5946773.6,41128772.0,4,2022,14.45891358001158
AFG,Afghanistan,2022-05-31,1390.0,179396.7741935484,7691.0,6051953.2,41128772.0,5,2022,14.71464599040302
AFG,Afghanistan,2022-06-30,2167.0,181348.23333333334,7712.133333333333,6335327.8,41128772.0,6,2022,15.403639573775749
AFG,Afghanistan,2022-07-31,3150.0,183761.38709677418,7732.129032258064,7280901.0,41128772.0,7,2022,17.702694843405485
AFG,Afghanistan,2022-08-31,7670.0,189367.93548387097,7760.193548387097,10998445.5,41128772.0,8,2022,26.74148768652757
AFG,Afghanistan,2022-09-30,5817.0,196476.76666666666,7790.266666666666,11769822.333333334,41128772.0,9,2022,28.617004012017023
AFG,Afghanistan,2022-10-31,3926.0,201132.1935483871,7810.903225806452,11977207.0,41128772.0,10,2022,29.121236588342587
AFG,Afghanistan,2022-11-30,2837.0,204588.5,7829.3,12185545.166666666,41128772.0,11,2022,29.627787493063657
AFG,Afghanistan,2022-12-31,1724.0,206835.67741935485,7841.387096774193,12377385.5,41128772.0,12,2022,30.09422576487331
AFG,Afghanistan,2023-01-31,925.0,208016.5483870968,7856.8387096774195,12621803.0,41128772.0,1,2023,30.688499525344447
AFG,Afghanistan,2023-02-28,843.0,208962.85714285713,7876.214285714285,13818146.0,41128772.0,2,2023,33.5972734610214
AFG,Afghanistan,2023-03-31,92.0,209368.85714285713,7879.0,15966423.0,41128772.0,3,2023,38.82056823870161
AGO,Angola,2020-01-31,0.0,,,,35588996.0,1,2020,
AGO,Angola,2020-02-29,0.0,,,,35588996.0,2,2020,
AGO,Angola,2020-03-31,4.0,2.5,,,35588996.0,3,2020,
AGO,Angola,2020-04-30,23.0,19.3,,,35588996.0,4,2020,
AGO,Angola,2020-05-31,57.0,51.25806451612903,3.5833333333333335,,35588996.0,5,2020,
AGO,Angola,2020-06-30,192.0,151.66666666666666,6.666666666666667,,35588996.0,6,2020,
AGO,Angola,2020-07-31,833.0,622.4516129032259,28.35483870967742,,35588996.0,7,2020,
AGO,Angola,2020-08-31,1515.0,1859.8064516129032,83.03225806451613,,35588996.0,8,2020,
AGO,Angola,2020-09-30,2281.0,3638.366666666667,139.2,,35588996.0,9,2020,
AGO,Angola,2020-10-31,5653.0,7343.677419354839,234.25806451612902,,35588996.0,10,2020,
AGO,Angola,2020-11-30,4545.0,13336.233333333334,319.26666666666665,,35588996.0,11,2020,
AGO,Angola,2020-12-31,2330.0,16308.0,375.258064516129,,35588996.0,12,2020,
AGO,Angola,2021-01-31,2349.0,18646.645161290322,432.9032258064516,,35588996.0,1,2021,
AGO,Angola,2021-02-28,1000.0,20303.464285714286,487.67857142857144,,35588996.0,2,2021,
AGO,Angola,2021-03-31,1400.0,21445.0,521.483870967742,54588.2,35588996.0,3,2021,0.15338505194133603
AGO,Angola,2021-04-30,4249.0,24057.666666666668,559.7333333333333,319704.0,35588996.0,4,2021,0.8983226163502899
AGO,Angola,2021-05-31,7935.0,30332.516129032258,671.258064516129,766960.6,35588996.0,5,2021,2.155049836190939
AGO,Angola,2021-06-30,4316.0,36849.4,835.8333333333334,1325681.5,35588996.0,6,2021,3.7249758324174134
AGO,Angola,2021-07-31,3964.0,40549.67741935484,951.0,1554732.6666666667,35588996.0,7,2021,4.368576923795959
AGO,Angola,2021-08-31,4685.0,44829.48387096774,1101.8387096774193,1739755.2,35588996.0,8,2021,4.888463838653948
AGO,Angola,2021-09-30,9252.0,51441.5,1366.1,2627482.25,35588996.0,9,2021,7.382850165258947
AGO,Angola,2021-10-31,7791.0,62019.48387096774,1647.6451612903227,5252256.5,35588996.0,10,2021,14.758091236965493
AGO,Angola,2021-11-30,781.0,64863.26666666667,1725.2666666666667,7959653.666666667,35588996.0,11,2021,22.365490913727005
AGO,Angola,2021-12-31,11632.0,67475.87096774194,1740.032258064516,10628402.5,35588996.0,12,2021,29.864294289167358
AGO,Angola,2022-01-31,21289.0,91925.03225806452,1845.7096774193549,12916230.166666666,35588996.0,1,2022,36.29276354597547
AGO,Angola,2022-02-28,625.0,98505.82142857143,1897.607142857143,15676654.25,35588996.0,2,2022,44.049161291316004
AGO,Angola,2022-03-31,437.0,98945.16129032258,1900.0,17070204.25,35588996.0,3,2022,47.96483792349748
AGO,Angola,2022-04-30,185.0,99256.16666666667,1900.0,17896626.0,35588996.0,4,2022,50.286965105731
AGO,Angola,2022-05-31,516.0,99521.64516129032,1900.0,18694070.0,35588996.0,5,2022,52.52766894576065
AGO,Angola,2022-06-30,1481.0,100382.73333333334,1900.0,19942021.0,35588996.0,6,2022,56.03423316577967
AGO,Angola,2022-07-31,1155.0,102109.19354838709,1909.3870967741937,21041605.333333332,35588996.0,7,2022,59.12390822526529
AGO,Angola,2022-08-31,617.0,102850.32258064517,1917.0,21990534.25,35588996.0,8,2022,61.79026306333565
AGO,Angola,2022-09-30,138.0,103143.46666666666,1917.0,22297104.0,35588996.0,9,2022,62.651680311521005
AGO,Angola,2022-10-31,718.0,103399.48387096774,1917.032258064516,22808395.4,35588996.0,10,2022,64.08833618121736
AGO,Angola,2022-11-30,802.0,104329.0,1921.5666666666666,23246128.333333332,35588996.0,11,2022,65.31830325680818
AGO,Angola,2022-12-31,345.0,104980.90322580645,1927.8387096774193,23584593.5,35588996.0,12,2022,66.26934207416248
AGO,Angola,2023-01-31,110.0,105157.25806451614,1930.9354838709678,23893345.0,35588996.0,1,2023,67.13688972849923
AGO,Angola,2023-02-28,72.0,105234.32142857143,1932.0714285714287,24338298.0,35588996.0,2,2023,68.3871441610772
AGO,Angola,2023-03-31,0.0,105277.0,1933.0,,35588996.0,3,2023,
AIA,Anguilla,2020-01-31,0.0,,,,15877.0,1,2020,
AIA,Anguilla,2020-02-29,0.0,,,,15877.0,2,2020,
AIA,Anguilla,2020-03-31,2.0,2.0,,,15877.0,3,2020,
AIA,Anguilla,2020-04-30,1.0,2.9,,,15877.0,4,2020,
AIA,Anguilla,2020-05-31,0.0,3.0,,,15877.0,5,2020,
AIA,Anguilla,2020-06-30,0.0,3.0,,,15877.0,6,2020,
AIA,Anguilla,2020-07-31,0.0,3.0,,,15877.0,7,2020,
AIA,Anguilla,2020-08-31,0.0,3.0,,,15877.0,8,2020,
AIA,Anguilla,2020-09-30,0.0,3.0,,,15877.0,9,2020,
AIA,Anguilla,2020-10-31,0.0,3.0,,,15877.0,10,2020,
AIA,Anguilla,2020-11-30,3.0,3.3333333333333335,,,15877.0,11,2020,
AIA,Anguilla,2020-12-31,7.0,9.67741935483871,,,15877.0,12,2020,
AIA,Anguilla,2021-01-31,4.0,15.129032258064516,,,15877.0,1,2021,
AIA,Anguilla,2021-02-28,1.0,17.678571428571427,,2008.0,15877.0,2,2021,12.647225546387858
AIA,Anguilla,2021-03-31,7.0,20.580645161290324,,5016.0,15877.0,3,2021,31.592870189582417
AIA,Anguilla,2021-04-30,66.0,37.2,,6366.5,15877.0,4,2021,40.09888517981987
AIA,Anguilla,2021-05-31,18.0,104.29032258064517,,13839.0,15877.0,5,2021,87.16382188070794
AIA,Anguilla,2021-06-30,0.0,109.0,,15120.25,15877.0,6,2021,95.23367134849153
AIA,Anguilla,2021-07-31,5.0,111.80645161290323,,17482.4,15877.0,7,2021,110.11148201801349
AIA,Anguilla,2021-08-31,103.0,142.38709677419354,,18457.5,15877.0,8,2021,116.25307047930968
AIA,Anguilla,2021-09-30,172.0,317.53333333333336,1.0,18525.25,15877.0,9,2021,116.67978837311834
AIA,Anguilla,2021-10-31,503.0,643.516129032258,1.0,18704.5,15877.0,10,2021,117.80877999622095
AIA,Anguilla,2021-11-30,442.0,1148.6666666666667,2.2666666666666666,19071.0,15877.0,11,2021,120.1171505952006
AIA,Anguilla,2021-12-31,340.0,1550.0645161290322,4.161290322580645,20099.0,15877.0,12,2021,126.59192542671789
AIA,Anguilla,2022-01-31,650.0,2014.0967741935483,6.451612903225806,21250.333333333332,15877.0,1,2022,133.84350528017467
AIA,Anguilla,2022-02-28,204.0,2461.6071428571427,8.75,21888.5,15877.0,2,2022,137.8629464004535
AIA,Anguilla,2022-03-31,172.0,2594.1935483870966,9.0,22514.0,15877.0,3,2022,141.80260754550608
AIA,Anguilla,2022-04-30,88.0,2730.1666666666665,9.0,23126.0,15877.0,4,2022,145.6572400327518
AIA,Anguilla,2022-05-31,415.0,3002.8387096774195,9.0,23487.0,15877.0,5,2022,147.930969326699
AIA,Anguilla,2022-06-30,253.0,3357.3333333333335,9.0,23787.666666666668,15877.0,6,2022,149.82469400180557
AIA,Anguilla,2022-07-31,124.0,3505.935483870968,9.129032258064516,24060.0,15877.0,7,2022,151.53996346916924
AIA,Anguilla,2022-08-31,257.0,3693.3548387096776,10.03225806451613,24102.0,15877.0,8,2022,151.80449707123512
AIA,Anguilla,2022-09-30,28.0,3852.4,11.833333333333334,24274.5,15877.0,9,2022,152.8909743654343
AIA,Anguilla,2022-10-31,1.0,3865.8709677419356,12.0,24423.0,15877.0,10,2022,153.82628960131007
AIA,Anguilla,2022-11-30,0.0,3866.0,12.0,,15877.0,11,2022,
AIA,Anguilla,2022-12-31,38.0,3901.548387096774,12.0,24441.0,15877.0,12,2022,153.9396611450526
AIA,Anguilla,2023-01-31,0.0,3904.0,12.0,24474.0,15877.0,1,2023,154.1475089752472
AIA,Anguilla,2023-02-28,0.0,3904.0,12.0,24489.0,15877.0,2,2023,154.2419852616993
AIA,Anguilla,2023-03-31,0.0,3904.0,12.0,24604.0,15877.0,3,2023,154.96630345783208
ALB,Albania,2020-01-31,0.0,,,,2842318.0,1,2020,
ALB,Albania,2020-02-29,0.0,,,,2842318.0,2,2020,
ALB,Albania,2020-03-31,212.0,77.47826086956522,3.35,,2842318.0,3,2020,
ALB,Albania,2020-04-30,538.0,485.3,22.933333333333334,,2842318.0,4,2020,
ALB,Albania,2020-05-31,349.0,908.1612903225806,31.29032258064516,,2842318.0,5,2020,
ALB,Albania,2020-06-30,1303.0,1604.6,38.9,,2842318.0,6,2020,
ALB,Albania,2020-07-31,2703.0,3683.483870967742,100.35483870967742,,2842318.0,7,2020,
ALB,Albania,2020-08-31,4174.0,7156.709677419355,215.8709677419355,,2842318.0,8,2020,
ALB,Albania,2020-09-30,4112.0,11395.8,336.0,,2842318.0,9,2020,
ALB,Albania,2020-10-31,6924.0,16411.032258064515,435.19354838709677,,2842318.0,10,2020,
ALB,Albania,2020-11-30,16475.0,27731.666666666668,621.4,,2842318.0,11,2020,
ALB,Albania,2020-12-31,20356.0,48395.903225806454,1003.5483870967741,,2842318.0,12,2020,
ALB,Albania,2021-01-31,19204.0,66104.35483870968,1261.0,332.90909090909093,2842318.0,1,2021,0.011712591304318901
ALB,Albania,2021-02-28,28879.0,91170.39285714286,1543.392857142857,3923.8571428571427,2842318.0,2,2021,0.13805130681567448
ALB,Albania,2021-03-31,19190.0,116635.3870967742,2029.6451612903227,56032.42857142857,2842318.0,3,2021,1.9713638154291173
ALB,Albania,2021-04-30,6440.0,128449.26666666666,2318.866666666667,310159.51851851854,2842318.0,4,2021,10.912203297397355
ALB,Albania,2021-05-31,1438.0,131825.61290322582,2424.1612903225805,649911.25,2842318.0,5,2021,22.865536157460216
ALB,Albania,2021-06-30,216.0,132437.86666666667,2453.133333333333,859276.9545454546,2842318.0,6,2021,30.231555883101557
ALB,Albania,2021-07-31,486.0,132673.5483870968,2456.064516129032,1057059.7916666667,2842318.0,7,2021,37.19006077668532
ALB,Albania,2021-08-31,11848.0,136686.12903225806,2467.967741935484,1339250.6363636365,2842318.0,8,2021,47.11825476120675
ALB,Albania,2021-09-30,23935.0,157901.03333333333,2559.866666666667,1628274.375,2842318.0,9,2021,57.28684739005276
ALB,Albania,2021-10-31,15558.0,176813.03225806452,2798.3548387096776,1825958.5454545454,2842318.0,10,2021,64.24188093853486
ALB,Albania,2021-11-30,15215.0,192431.76666666666,2997.266666666667,2007810.4375,2842318.0,11,2021,70.63989453326475
ALB,Albania,2021-12-31,9344.0,204276.2258064516,3147.9032258064517,2202294.285714286,2842318.0,12,2021,77.48233257905294
ALB,Albania,2022-01-31,48183.0,230423.16129032258,3265.8709677419356,2412702.6666666665,2842318.0,1,2022,84.88503632129363
ALB,Albania,2022-02-28,14343.0,266877.10714285716,3409.75,2660397.4444444445,2842318.0,2,2022,93.59957064777568
ALB,Albania,2022-03-31,2104.0,272651.70967741933,3483.8387096774195,2739839.375,2842318.0,3,2022,96.39454047717392
ALB,Albania,2022-04-30,1400.0,274311.3333333333,3494.0333333333333,2787205.8,2842318.0,4,2022,98.06101217386653
ALB,Albania,2022-05-31,1152.0,275544.96774193546,3496.6774193548385,2851622.25,2842318.0,5,2022,100.32734725671088
ALB,Albania,2022-06-30,3086.0,277070.06666666665,3497.0333333333333,2896028.6666666665,2842318.0,6,2022,101.88967830716571
ALB,Albania,2022-07-31,30111.0,292604.51612903224,3515.2580645161293,2931422.6666666665,2842318.0,7,2022,103.13492954224918
ALB,Albania,2022-08-31,18147.0,320335.29032258067,3566.548387096774,2956198.0,2842318.0,8,2022,104.0065889882835
ALB,Albania,2022-09-30,3558.0,329892.1666666667,3585.9666666666667,2972917.0,2842318.0,9,2022,104.59480607025675
ALB,Albania,2022-10-31,800.0,331431.96774193546,3590.9032258064517,2993979.5,2842318.0,10,2022,105.33583856556514
ALB,Albania,2022-11-30,433.0,332031.6666666667,3593.633333333333,3014471.0,2842318.0,11,2022,106.0567818238494
ALB,Albania,2022-12-31,522.0,332476.9032258064,3594.5806451612902,3025728.0,2842318.0,12,2022,106.45283180840426
ALB,Albania,2023-01-31,485.0,333027.2580645161,3596.0,3045018.0,2842318.0,1,2023,107.13150323081373
ALB,Albania,2023-02-28,265.0,333343.3214285714,3596.5714285714284,3058102.0,2842318.0,2,2023,107.59183173733551
ALB,Albania,2023-03-31,44.0,333519.5714285714,3598.0,,2842318.0,3,2023,
AND,Andorra,2020-01-31,0.0,,,,79843.0,1,2020,
AND,Andorra,2020-02-29,0.0,,,,79843.0,2,2020,
AND,Andorra,2020-03-31,376.0,98.3103448275862,4.2,,79843.0,3,2020,
AND,Andorra,2020-04-30,368.0,629.7,29.766666666666666,,79843.0,4,2020,
AND,Andorra,2020-05-31,20.0,757.8387096774194,48.70967741935484,,79843.0,5,2020,
AND,Andorra,2020-06-30,91.0,847.3333333333334,51.46666666666667,,79843.0,6,2020,
AND,Andorra,2020-07-31,67.0,874.6774193548387,52.0,,79843.0,7,2020,
AND,Andorra,2020-08-31,202.0,1006.9354838709677,52.61290322580645,,79843.0,8,2020,
AND,Andorra,2020-09-30,842.0,1480.3333333333333,53.0,,79843.0,9,2020,
AND,Andorra,2020-10-31,2699.0,3237.451612903226,60.41935483870968,,79843.0,10,2020,
AND,Andorra,2020-11-30,2047.0,5763.933333333333,75.5,,79843.0,11,2020,
AND,Andorra,2020-12-31,1271.0,7382.032258064516,79.6774193548387,,79843.0,12,2020,
AND,Andorra,2021-01-31,1902.0,8950.064516129032,90.0,576.0,79843.0,1,2021,0.721415778465238
AND,Andorra,2021-02-28,964.0,10445.82142857143,106.32142857142857,1834.3333333333333,79843.0,2,2021,2.2974253639434052
AND,Andorra,2021-03-31,1095.0,11333.193548387097,112.70967741935483,6544.0,79843.0,3,2021,8.196084816452288
AND,Andorra,2021-04-30,1254.0,12647.033333333333,120.93333333333334,19796.833333333332,79843.0,4,2021,24.794701267904927
AND,Andorra,2021-05-31,495.0,13500.451612903225,126.87096774193549,32186.75,79843.0,5,2021,40.312550881104166
AND,Andorra,2021-06-30,207.0,13820.1,127.0,56043.5,79843.0,6,2021,70.19212704933432
AND,Andorra,2021-07-31,778.0,14245.451612903225,127.03225806451613,76183.5,79843.0,7,2021,95.41663013664316
AND,Andorra,2021-08-31,354.0,14910.967741935483,128.93548387096774,91299.33333333333,79843.0,8,2021,114.3485757465693
AND,Andorra,2021-09-30,177.0,15110.0,130.0,102032.0,79843.0,9,2021,127.79078942424509
AND,Andorra,2021-10-31,307.0,15345.161290322581,130.0,103613.0,79843.0,10,2021,129.77092544117832
AND,Andorra,2021-11-30,1599.0,16000.8,130.2,,79843.0,11,2021,
AND,Andorra,2021-12-31,6007.0,20118.09677419355,135.03225806451613,113127.66666666667,79843.0,12,2021,141.6876453373078
AND,Andorra,2022-01-31,12434.0,29834.870967741936,142.5483870967742,137807.0,79843.0,1,2022,172.59747253985947
AND,Andorra,2022-02-28,2443.0,37187.17857142857,148.67857142857142,145222.0,79843.0,2,2022,181.88444822965067
AND,Andorra,2022-03-31,2025.0,39019.290322580644,152.2258064516129,152092.0,79843.0,3,2022,190.48883433738712
AND,Andorra,2022-04-30,1325.0,40606.833333333336,153.0,152382.0,79843.0,4,2022,190.8520471425172
AND,Andorra,2022-05-31,1545.0,42175.354838709674,153.0,152919.0,79843.0,5,2022,191.5246170609822
AND,Andorra,2022-06-30,880.0,43358.933333333334,153.0,153280.0,79843.0,6,2022,191.97675438047168
AND,Andorra,2022-07-31,1734.0,44931.93548387097,153.0,153489.0,79843.0,7,2022,192.23851809175508
AND,Andorra,2022-08-31,519.0,45883.290322580644,153.90322580645162,154077.0,79843.0,8,2022,192.974963365605
AND,Andorra,2022-09-30,200.0,46119.066666666666,154.76666666666668,154205.5,79843.0,9,2022,193.13590421201607
AND,Andorra,2022-10-31,308.0,46369.032258064515,155.0,154320.0,79843.0,10,2022,193.27931064714502
AND,Andorra,2022-11-30,289.0,46712.333333333336,155.46666666666667,154367.0,79843.0,11,2022,193.33817617073507
AND,Andorra,2022-12-31,927.0,47519.25806451613,157.7741935483871,156242.0,79843.0,12,2022,195.68653482459325
AND,Andorra,2023-01-31,88.0,47797.16129032258,158.8709677419355,156766.0,79843.0,1,2023,196.34282278972483
AND,Andorra,2023-02-28,36.0,47861.46428571428,159.0,,79843.0,2,2023,
AND,Andorra,2023-03-31,15.0,47887.857142857145,159.0,,79843.0,3,2023,
ARE,United Arab Emirates,2020-01-31,8.0,8.0,,,9441138.0,1,2020,
ARE,United Arab Emirates,2020-02-29,15.0,13.482758620689655,,,9441138.0,2,2020,
ARE,United Arab Emirates,2020-03-31,641.0,171.74193548387098,2.4545454545454546,,9441138.0,3,2020,
ARE,United Arab Emirates,2020-04-30,11265.0,5466.9,35.7,,9441138.0,4,2020,
ARE,United Arab Emirates,2020-05-31,21967.0,22470.677419354837,202.41935483870967,,9441138.0,5,2020,
ARE,United Arab Emirates,2020-06-30,14350.0,42019.433333333334,290.53333333333336,,9441138.0,6,2020,
ARE,United Arab Emirates,2020-07-31,11977.0,55232.16129032258,333.7096774193548,,9441138.0,7,2020,
ARE,United Arab Emirates,2020-08-31,9467.0,64499.3870967742,363.80645161290323,,9441138.0,8,2020,
ARE,United Arab Emirates,2020-09-30,23400.0,80887.93333333333,399.06666666666666,,9441138.0,9,2020,
ARE,United Arab Emirates,2020-10-31,38418.0,112043.35483870968,454.5483870967742,,9441138.0,10,2020,
ARE,United Arab Emirates,2020-11-30,36245.0,149960.66666666666,531.8333333333334,,9441138.0,11,2020,
ARE,United Arab Emirates,2020-12-31,38339.0,187383.51612903227,620.1290322580645,,9441138.0,12,2020,
ARE,United Arab Emirates,2021-01-31,94569.0,248906.5806451613,739.6129032258065,1981115.8076923077,9441138.0,1,2021,20.983866645019994
ARE,United Arab Emirates,2021-02-28,87933.0,346728.5,1016.0714285714286,4956080.285714285,9441138.0,2,2021,52.49452222512038
ARE,United Arab Emirates,2021-03-31,70766.0,427314.0967741936,1384.8064516129032,6952621.0322580645,9441138.0,3,2021,73.6417689505022
ARE,United Arab Emirates,2021-04-30,58902.0,490366.6,1541.3,9369158.888888888,9441138.0,4,2021,99.23760132400234
ARE,United Arab Emirates,2021-05-31,50811.0,544528.7419354839,1629.3225806451612,11578213.32142857,9441138.0,5,2021,122.63578099831366
ARE,United Arab Emirates,2021-06-30,62087.0,600840.2,1736.1333333333334,14141807.333333334,9441138.0,6,2021,149.78922385557053
ARE,United Arab Emirates,2021-07-31,48161.0,656318.8709677419,1881.1612903225807,16101022.0,9441138.0,7,2021,170.54111485289167
ARE,United Arab Emirates,2021-08-31,38053.0,700761.5483870967,1997.8709677419354,17418825.62962963,9441138.0,8,2021,184.4992164040991
ARE,United Arab Emirates,2021-09-30,18353.0,729148.5666666667,2066.866666666667,19227581.96153846,9441138.0,9,2021,203.6574612248911
ARE,United Arab Emirates,2021-10-31,4097.0,738239.7096774194,2118.1612903225805,20658283.48148148,9441138.0,10,2021,218.8113708483181
