iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,life_expectancy,human_development_index,population,month,year,vacc_rate
ABW,North America,Aruba,2020-01-31,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,0.0,,,,,0.0,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,1,2020,
ABW,North America,Aruba,2020-02-29,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,0.0,,,,,0.0,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,2,2020,
ABW,North America,Aruba,2020-03-31,19.53846153846154,50.0,,0.0,183.53015384615384,469.664,,0.0,,0.0,,0.0,,,,,,,0.0,,,,,24.01322580645161,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,3,2020,
ABW,North America,Aruba,2020-04-30,85.86666666666666,50.0,1.9333333333333333,2.0,806.5703,469.664,18.160733333333333,18.786,,0.0,,0.0,,,,,,,0.0,,,,,85.55999999999999,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,4,2020,
ABW,North America,Aruba,2020-05-31,100.83870967741936,1.0,2.7419354838709675,1.0,947.2069999999999,9.393,25.756,9.393,,0.0,,0.0,,,,,,,0.0,,,,,74.49290322580646,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,5,2020,
ABW,North America,Aruba,2020-06-30,101.0,0.0,3.0,0.0,948.722,0.0,28.18,0.0,,0.0,,0.0,,,,,,,0.0,,,,,50.029666666666664,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,6,2020,
ABW,North America,Aruba,2020-07-31,109.38709677419355,18.0,3.0,0.0,1027.5044193548388,169.07999999999998,28.18,0.0,,0.0,,0.0,,,,,,,0.0,,,,,47.22,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,7,2020,
ABW,North America,Aruba,2020-08-31,907.8387096774194,1729.0,4.612903225806452,5.0,8527.590096774195,16240.992,43.33032258064516,46.965,,0.0,,0.0,,,,,,,0.0,,,,,64.0674193548387,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,8,2020,
ABW,North America,Aruba,2020-09-30,3004.7,2024.0,18.7,17.0,28224.011133333333,19012.014,175.6545,159.686,,0.0,,0.0,,,,,,,0.0,,,,,63.394,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,9,2020,
ABW,North America,Aruba,2020-10-31,4233.4838709677415,600.0,32.29032258064516,12.0,39766.33132258064,5635.972,303.31225806451613,112.718,,0.0,,0.0,,,,,,,0.0,,,,,54.74612903225806,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,10,2020,
ABW,North America,Aruba,2020-11-30,4642.866666666667,319.0,42.2,8.0,43611.78170000001,2996.46,396.3967666666667,75.144,,0.0,,0.0,,,,,,,0.0,,,,,42.68633333333333,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,11,2020,
ABW,North America,Aruba,2020-12-31,5073.645161290323,582.0,46.32258064516129,4.0,47658.20793548387,5466.893,435.12145161290323,37.573,,0.0,,0.0,,,,,,,0.0,,,,,34.82645161290323,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,12,2020,
ABW,North America,Aruba,2021-01-31,6196.5161290322585,1485.0,52.096774193548384,9.0,58205.657806451614,13949.033,489.359935483871,84.53800000000001,,0.0,,0.0,,,,,,,0.0,,,,,41.93709677419355,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,1,2021,
ABW,North America,Aruba,2021-02-28,7370.392857142857,946.0,66.17857142857143,13.0,69232.21946428572,8886.051,621.6344285714285,122.113,,0.0,,0.0,,,,,,,0.0,,,,,54.628571428571426,584.8,41.2,13.084999999999999,7.452,35973.781,,76.29,,106459.0,2,2021,
ABW,North America,Aruba,2021-03-31,8449.967741935483,1490.0,78.41935483870968,11.0,79372.9769032258,13995.996000000001,736.6156451612903,103.326,,0.0,,0.0,,,25766.0,15600.0,10166.0,,0.0,24.2,14.65,9.55,,57.55516129032258,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,3,2021,24.20274471862407
ABW,North America,Aruba,2021-04-30,10067.2,1291.0,91.9,16.0,94564.10456666668,12126.733,863.2429,150.292,,0.0,,0.0,,,60471.0,43908.73684210526,16562.263157894737,,32484.0,56.80263157894737,41.246315789473684,15.55842105263158,,62.90333333333333,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,4,2021,56.80214918419297
ABW,North America,Aruba,2021-05-31,10810.806451612903,372.0,103.3225806451613,9.0,101549.01361290322,3494.303,970.5387419354839,84.539,,0.0,,0.0,,,94752.76923076923,58620.96153846154,36131.807692307695,,32613.0,89.00500000000001,55.06384615384616,33.93884615384615,,53.435806451612905,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,5,2021,89.00400081793858
ABW,North America,Aruba,2021-06-30,11073.133333333333,175.0,107.0,0.0,104013.12556666667,1643.824,1005.082,0.0,579.0,793.0,5.4345,7.4430000000000005,,,121331.16,65851.92,55479.24,,12377.0,113.9708,61.857200000000006,52.1124,,37.096666666666664,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,6,2021,113.96984754694294
ABW,North America,Aruba,2021-07-31,11233.451612903225,452.0,107.83870967741936,2.0,105519.0411935484,4245.765,1012.96,18.786,,0.0,,0.0,,,133291.5,70705.625,62585.875,,9009.0,125.20458333333333,66.41541666666667,58.788333333333334,,29.20806451612903,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,7,2021,125.20453883654741
ABW,North America,Aruba,2021-08-31,13068.064516129032,2881.0,119.0,28.0,122752.08780645161,27062.061,1117.8012258064516,263.013,,0.0,,0.0,,,143046.2,75273.84,67772.36,,6486.0,134.3668,70.7064,63.6604,,40.17354838709678,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,8,2021,134.36740904949323
ABW,North America,Aruba,2021-09-30,15061.8,983.0,154.8,29.0,141479.81846666665,9233.601,1454.0809666666669,272.40500000000003,,0.0,,0.0,,,153087.0,80296.64,72790.36,,7158.0,143.79840000000002,75.4252,68.3748,,34.692,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,9,2021,143.79902121943658
ABW,North America,Aruba,2021-10-31,15675.516129032258,487.0,169.3548387096774,5.0,147244.6304516129,4574.5289999999995,1590.7987419354838,46.965,,0.0,,0.0,,,157935.4347826087,82023.04347826086,75912.39130434782,,2639.0,148.35304347826087,77.04782608695652,71.30695652173912,,34.26,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,10,2021,148.35329543073738
ABW,North America,Aruba,2021-11-30,16084.2,442.0,172.26666666666668,3.0,151083.5157,4151.8330000000005,1618.1502,28.179000000000002,,0.0,,0.0,,,160836.72,83289.48,77547.24,,1775.0,151.07920000000001,78.236,72.8424,,34.26,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,11,2021,151.07855606383677
ABW,North America,Aruba,2021-12-31,16852.25806451613,2697.0,177.51612903225808,7.0,158298.10606451612,25333.697,1667.460064516129,65.75200000000001,,0.0,,0.0,,,162647.65,84128.7,78518.95,,1328.0,152.7785,79.0255,73.755,,34.26,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,12,2021,152.77961468734443
ABW,North America,Aruba,2022-01-31,28233.548387096773,13697.0,185.19354838709677,12.0,265205.83861290326,128659.859,1739.576129032258,112.72,,0.0,,0.0,,,164997.7619047619,85561.90476190476,79435.85714285714,,2050.0,154.98714285714286,80.37047619047618,74.61619047619048,,31.75354838709677,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,1,2022,154.9871423785325
ABW,North America,Aruba,2022-02-28,33418.642857142855,937.0,199.07142857142858,18.0,313910.92221428576,8801.509,1869.9351428571429,169.079,,0.0,,0.0,,,167232.57894736843,87066.78947368421,80165.78947368421,,1180.0,157.08631578947367,81.78473684210526,75.30105263157895,,28.899285714285714,584.8,41.2,13.084999999999999,7.452,35973.781,,76.29,,106459.0,2,2022,157.08637029031686
ABW,North America,Aruba,2022-03-31,33780.51612903226,311.0,211.7741935483871,1.0,317310.1018064516,2921.3109999999997,1989.256,9.393,,0.0,,0.0,,,168530.29166666666,87676.125,80854.16666666667,,1161.0,158.305,82.35583333333334,75.94875,,27.53838709677419,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,3,2022,158.30534916415394
ABW,North America,Aruba,2022-04-30,34273.166666666664,727.0,212.0,0.0,321937.71003333334,6828.919,1991.377,0.0,,0.0,,0.0,,,169896.36842105264,88168.26315789473,81728.1052631579,,719.0,159.58789473684212,82.81894736842105,76.76894736842105,,25.93,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,4,2022,159.5885443420027
ABW,North America,Aruba,2022-05-31,35598.709677419356,1871.0,212.4516129032258,1.0,334388.9165806452,17574.841,1995.619,9.393,,0.0,,0.0,,,170761.84210526315,88616.57894736843,82145.26315789473,,631.0,160.40263157894736,83.24052631578947,77.16157894736841,,25.93,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,5,2022,160.40150866085833
ABW,North America,Aruba,2022-06-30,38921.1,4154.0,217.5,8.0,365597.0844666667,39019.717,2043.0401,75.14699999999999,,0.0,,0.0,,,171660.3,89033.85,82626.45,,654.0,161.2455,83.63250000000001,77.6135,,25.93,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,6,2022,161.24545599714443
ABW,North America,Aruba,2022-07-31,41406.903225806454,1362.0,223.06451612903226,3.0,388946.9488709677,12793.657,2095.3089999999997,28.18,,0.0,,0.0,,,172366.86363636365,89326.77272727272,83040.09090909091,,505.0,161.9090909090909,83.90772727272727,78.00272727272727,,25.93,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,7,2022,161.9091515384924
ABW,North America,Aruba,2022-08-31,42518.45161290323,768.0,226.3548387096774,3.0,399388.0425806452,7214.044,2126.2159354838705,28.18,,0.0,,0.0,,,172938.26086956522,89601.69565217392,83336.56521739131,,351.0,162.44521739130434,84.16565217391305,78.27913043478262,,25.93,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,8,2022,162.4458813905496
ABW,North America,Aruba,2022-09-30,42963.1,297.0,228.0,3.0,403564.7524,2789.806,2141.6698,28.18,,0.0,,0.0,,,173305.36363636365,89760.77272727272,83544.59090909091,,257.0,162.79136363636363,84.31636363636363,78.47545454545455,,25.93,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,9,2022,162.79071157568984
ABW,North America,Aruba,2022-10-31,43253.3870967742,189.0,231.51612903225808,2.0,406291.503,1775.332,2174.6976451612904,18.786,,0.0,,0.0,,,173606.36842105264,89903.31578947368,83703.05263157895,,175.0,163.07263157894738,84.4478947368421,78.62526315789474,,25.93,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,10,2022,163.07345402554284
ABW,North America,Aruba,2022-11-30,43465.96666666667,307.0,234.43333333333334,4.0,408288.32386666664,2883.739,2202.0997999999995,37.572,,0.0,,0.0,,,173875.81818181818,90031.13636363637,83844.68181818182,,179.0,163.3272727272727,84.56818181818181,78.75863636363637,,25.93,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,11,2022,163.32655593403862
ABW,North America,Aruba,2022-12-31,43714.32258064516,219.0,271.48387096774195,44.0,410621.2021290323,2057.13,2550.1264838709676,413.305,,0.0,,0.0,,,174070.83333333334,90118.11111111111,83952.72222222222,,114.0,163.51055555555556,84.65166666666667,78.85888888888888,,25.93,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,12,2022,163.5097392736484
ABW,North America,Aruba,2023-01-31,43928.45161290323,133.0,280.64516129032256,1.0,412632.5776129032,1249.307,2636.181,9.393,,0.0,,0.0,,,174223.85714285713,90191.84210526316,84029.3,,119.0,163.6538095238095,84.71894736842106,78.9315,,,584.8,41.2,13.085,7.452,35973.781,,76.29,,106459.0,1,2023,163.65347893823642
ABW,North America,Aruba,2023-02-28,44021.07142857143,51.0,281.7142857142857,1.0,413502.5823214286,479.057,2646.223285714286,9.393,,0.0,,0.0,,,174351.33333333334,90257.76470588235,84094.375,,79.0,163.77388888888888,84.78235294117647,78.9925,,,584.8,41.2,13.084999999999999,7.452,35973.781,,76.29,,106459.0,2,2023,163.77322098961415
ABW,North America,Aruba,2023-03-31,44044.0,0.0,282.0,0.0,413717.957,0.0,2648.907,0.0,,0.0,,0.0,,,174422.8,90292.6,84130.2,,22.0,163.84,84.816,79.024,,,584.8,41.2,13.084999999999999,7.452,35973.781,,76.29,,106459.0,3,2023,163.8403516846861
AFG,Asia,Afghanistan,2020-01-31,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,0.0,,,,,0.0,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,1,2020,
AFG,Asia,Afghanistan,2020-02-29,5.0,5.0,,0.0,0.122,0.122,,0.0,,0.0,,0.0,,,,,,,0.0,,,,,2.010689655172414,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,2,2020,
AFG,Asia,Afghanistan,2020-03-31,36.61290322580645,162.0,2.3333333333333335,4.0,0.8903870967741935,3.94,0.05666666666666667,0.097,,0.0,,0.0,,,,,,,0.0,,,,,40.831935483870964,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,3,2020,
AFG,Asia,Afghanistan,2020-04-30,838.4,1661.0,27.066666666666666,56.0,20.3848,40.386,0.6580666666666667,1.3599999999999999,,0.0,,0.0,,,,,,,0.0,,,,,80.74000000000001,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,4,2020,
AFG,Asia,Afghanistan,2020-05-31,7184.5161290322585,13353.0,158.83870967741936,194.0,174.68348387096773,324.664,3.8620645161290326,4.715,,0.0,,0.0,,,,,,,0.0,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,5,2020,
AFG,Asia,Afghanistan,2020-06-30,25056.166666666668,16265.0,499.4,485.0,609.2126333333333,395.466,12.1423,11.794,,0.0,,0.0,,,,,,,0.0,,,,,84.07466666666667,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,6,2020,
AFG,Asia,Afghanistan,2020-07-31,34819.74193548387,5183.0,1078.6774193548388,536.0,846.6030322580644,126.017,26.2268064516129,13.031,,0.0,,0.0,,,,,,,0.0,,,,,78.7,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,7,2020,
AFG,Asia,Afghanistan,2020-08-31,37583.83870967742,1620.0,1358.3225806451612,131.0,913.8089677419355,39.387,33.02606451612903,3.187,,0.0,,0.0,,,,,,,0.0,,,,,56.84096774193548,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,8,2020,
AFG,Asia,Afghanistan,2020-09-30,38880.03333333333,1106.0,1435.3333333333333,56.0,945.3245333333333,26.892,34.89856666666666,1.3619999999999999,,0.0,,0.0,,,,,,,0.0,,,,,28.7,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,9,2020,
AFG,Asia,Afghanistan,2020-10-31,40215.967741935485,1980.0,1492.7096774193549,71.0,977.806193548387,48.139,36.293516129032255,1.726,,0.0,,0.0,,,,,,,0.0,,,,,17.057096774193546,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,10,2020,
AFG,Asia,Afghanistan,2020-11-30,43462.166666666664,4881.0,1625.9,230.0,1056.7338666666667,118.678,39.5319,5.593,,0.0,,0.0,,,,,,,0.0,,,,,11.298666666666666,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,11,2020,
AFG,Asia,Afghanistan,2020-12-31,49662.93548387097,6115.0,2001.6129032258063,426.0,1207.4986774193549,148.681,48.666999999999994,10.357,,0.0,,0.0,,,,,,,0.0,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,12,2020,
AFG,Asia,Afghanistan,2021-01-31,53911.58064516129,2693.0,2319.064516129032,211.0,1310.7996774193548,65.477,56.385354838709674,5.13,,0.0,,0.0,,,,,,,0.0,,,,,12.04,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,1,2021,
AFG,Asia,Afghanistan,2021-02-28,55467.92857142857,691.0,2423.714285714286,43.0,1348.6405714285715,16.803,58.929964285714284,1.044,,0.0,,0.0,,,4100.0,4100.0,,,0.0,0.01,0.01,,,12.040000000000001,54.42199999999999,18.6,2.581,1.337,1803.9869999999999,,64.83,0.511,41128772.0,2,2021,0.009968690531290358
AFG,Asia,Afghanistan,2021-03-31,56034.45161290323,740.0,2458.935483870968,41.0,1362.4149032258065,17.993,59.78622580645161,0.998,,0.0,,0.0,,,54000.0,54000.0,,,0.0,0.13,0.13,,,24.106129032258064,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,3,2021,0.1312949484608974
AFG,Asia,Afghanistan,2021-04-30,57775.333333333336,3291.0,2543.3333333333335,141.0,1404.7425,80.017,61.83826666666666,3.427,,0.0,,0.0,,,180000.0,180000.0,,,0.0,0.43499999999999994,0.43499999999999994,,,26.85,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,4,2021,0.43764982820299136
AFG,Asia,Afghanistan,2021-05-31,64256.45161290323,12093.0,2754.3870967741937,319.0,1562.3235483870967,294.029,66.96983870967742,7.758,,0.0,,0.0,,,568266.5,472459.6666666667,95806.83333333333,,2859.0,1.3816666666666666,1.15,0.23500000000000001,,33.30225806451613,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,5,2021,1.3816763116584176
AFG,Asia,Afghanistan,2021-06-30,94957.23333333334,46821.0,3806.9333333333334,1927.0,2308.7786666666666,1138.402,92.56126666666667,46.853,,0.0,,0.0,,,721190.1428571428,551705.8571428572,169484.2857142857,,4015.0,1.752857142857143,1.3414285714285714,0.4114285714285714,,44.417,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,6,2021,1.7534930117951073
AFG,Asia,Afghanistan,2021-07-31,136817.67741935485,28495.0,5950.903225806452,1837.0,3326.568483870968,692.822,144.68951612903226,44.662,,0.0,,0.0,,,1016952.6666666666,734832.0,202577.0,,0.0,2.473333333333333,1.79,0.49,,53.7341935483871,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,7,2021,2.4726064436513364
AFG,Asia,Afghanistan,2021-08-31,151484.48387096773,6066.0,6994.096774193548,410.0,3683.175483870968,147.486,170.0535806451613,9.969,,0.0,,0.0,,,1590469.0,771772.0,430744.0,,0.0,3.8649999999999998,1.875,1.05,,35.57032258064516,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,8,2021,3.867047136734352
AFG,Asia,Afghanistan,2021-09-30,154245.73333333334,1832.0,7173.566666666667,86.0,3750.312166666667,44.544,174.41736666666665,2.091,,0.0,,0.0,,,2369625.0,828601.0,,,0.0,5.76,2.01,,,27.348333333333333,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,9,2021,5.761477634197297
AFG,Asia,Afghanistan,2021-10-31,155571.38709677418,1036.0,7237.903225806452,68.0,3782.5439677419354,25.191,175.98161290322582,1.655,,0.0,,0.0,,,,,,,0.0,,,,,32.73838709677419,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,10,2021,
AFG,Asia,Afghanistan,2021-11-30,156641.86666666667,1172.0,7294.766666666666,36.0,3808.5714000000003,28.497,177.36403333333334,0.875,,0.0,,0.0,,,4018197.0,3530173.0,3188609.0,,0.0,9.77,8.58,7.75,,25.0,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,11,2021,9.76979570408764
AFG,Asia,Afghanistan,2021-12-31,157690.5483870968,799.0,7331.064516129032,48.0,3834.069,19.429,178.24651612903224,1.167,,0.0,,0.0,,,4674518.0,4142857.0,3753224.0,,0.0,11.37,10.07,9.13,,22.309677419354838,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,12,2021,11.365566664621058
AFG,Asia,Afghanistan,2022-01-31,159152.29032258064,4081.0,7380.580645161291,53.0,3869.6096774193547,99.226,179.4505806451613,1.289,853003.0,0.0,21.272,0.0,,,5010982.777777778,4455149.888888889,3844086.3333333335,,6868.0,12.183333333333334,10.832222222222223,9.346666666666668,,19.44,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,1,2022,12.183643065681071
AFG,Asia,Afghanistan,2022-02-28,169596.5357142857,11255.0,7497.571428571428,184.0,4123.549678571429,273.653,182.2950357142857,4.476,889430.0,0.0,22.181,0.0,0.31065,4.316666666666666,5327633.2,4728804.0,4054700.8,,0.0,12.953999999999999,11.496,9.858,,19.44,54.42199999999999,18.6,2.581,1.337,1803.9869999999999,,64.83,0.511,41128772.0,2,2022,12.953543081714184
AFG,Asia,Afghanistan,2022-03-31,176173.25806451612,4299.0,7642.322580645161,72.0,4283.455322580645,104.526,185.81448387096773,1.752,904055.0,0.0,22.545,0.0,0.1338935483870968,10.05483870967742,5693097.0,5034036.0,4368309.666666667,,0.0,13.839999999999998,12.24,10.623333333333333,,17.295483870967743,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,3,2022,13.842127355516473
AFG,Asia,Afghanistan,2022-04-30,178331.7,1179.0,7676.9,18.0,4335.935466666667,28.67,186.65529999999998,0.438,,0.0,,0.0,0.03899,27.61,5946773.6,5252530.2,4601108.6,,383.0,14.456,12.767999999999999,11.186,,16.67,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,4,2022,14.45891358001158
AFG,Asia,Afghanistan,2022-05-31,179396.7741935484,1390.0,7691.0,20.0,4361.831483870968,33.796,186.99812903225808,0.485,981844.0,0.0,24.485,0.0,0.04861290322580645,42.464516129032255,6051953.2,5346511.0,4697011.0,,0.0,14.716,13.0,11.419999999999998,,12.724193548387097,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,5,2022,14.71464599040302
AFG,Asia,Afghanistan,2022-06-30,181348.23333333334,2167.0,7712.133333333333,19.0,4409.279066666667,52.688,187.51196666666667,0.46199999999999997,994894.0,0.0,24.811,0.0,0.16489565217391305,6.721739130434782,6335327.8,5593225.0,4943840.5,,0.0,15.404,13.6,12.02,,11.109999999999998,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,6,2022,15.403639573775749
AFG,Asia,Afghanistan,2022-07-31,183761.38709677418,3150.0,7732.129032258064,25.0,4467.952193548387,76.586,187.9980322580645,0.605,,0.0,,0.0,,,7280901.0,6539715.5,5852403.5,,0.0,17.7025,15.899999999999999,14.23,,11.11,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,7,2022,17.702694843405485
AFG,Asia,Afghanistan,2022-08-31,189367.93548387097,7670.0,7760.193548387097,30.0,4604.269161290323,186.487,188.68032258064517,0.729,,0.0,,0.0,,,10998445.5,10216820.5,9399593.75,,0.0,26.74,24.84,22.855,,11.11,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,8,2022,26.74148768652757
AFG,Asia,Afghanistan,2022-09-30,196476.76666666666,5817.0,7790.266666666666,22.0,4777.1124,141.435,189.4116,0.534,,0.0,,0.0,,,11769822.333333334,10853367.0,10138531.5,,9447.0,28.618333333333336,26.39,24.650000000000002,,9.26,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,9,2022,28.617004012017023
AFG,Asia,Afghanistan,2022-10-31,201132.1935483871,3926.0,7810.903225806452,22.0,4890.303774193548,95.456,189.91345161290323,0.533,,0.0,,0.0,,,11977207.0,11011454.25,10324147.25,,0.0,29.119999999999997,26.7725,25.1,,5.56,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,10,2022,29.121236588342587
AFG,Asia,Afghanistan,2022-11-30,204588.5,2837.0,7829.3,12.0,4974.340066666667,68.978,190.3606333333333,0.29000000000000004,,0.0,,0.0,,,12185545.166666666,11207633.0,10502053.333333334,,51387.0,29.628333333333334,27.25,25.53333333333333,,3.4286666666666665,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,11,2022,29.627787493063657
AFG,Asia,Afghanistan,2022-12-31,206835.67741935485,1724.0,7841.387096774193,16.0,5028.977741935484,41.917,190.6546129032258,0.388,,0.0,,0.0,,,12377385.5,11390301.0,10685233.5,,0.0,30.095,27.695,25.979999999999997,,0.4483870967741935,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,12,2022,30.09422576487331
AFG,Asia,Afghanistan,2023-01-31,208016.5483870968,925.0,7856.8387096774195,19.0,5057.689322580645,22.491,191.03032258064516,0.461,,0.0,,0.0,,,12621803.0,11624318.25,10910759.25,,0.0,30.6875,28.2625,26.53,,,54.422,18.6,2.581,1.337,1803.987,,64.83,0.511,41128772.0,1,2023,30.688499525344447
AFG,Asia,Afghanistan,2023-02-28,208962.85714285713,843.0,7876.214285714285,11.0,5080.697785714286,20.496,191.5011785714286,0.267,,0.0,,0.0,,,13818146.0,12528176.5,11808856.333333334,421151.0,0.0,33.598333333333336,30.458333333333332,28.71166666666667,1.0275,,54.42199999999999,18.6,2.581,1.337,1803.9869999999999,,64.83,0.511,41128772.0,2,2023,33.5972734610214
AFG,Asia,Afghanistan,2023-03-31,209368.85714285713,92.0,7879.0,0.0,5090.569285714286,2.237,191.569,0.0,,0.0,,0.0,,,15966423.0,14055768.0,13337097.0,896852.0,0.0,38.82,34.18,32.43,2.18,,54.42199999999999,18.6,2.581,1.337,1803.9869999999999,,64.83,0.511,41128772.0,3,2023,38.82056823870161
AGO,Africa,Angola,2020-01-31,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,0.0,,,,,0.0,23.89,16.8,2.405,1.362,5819.495000000001,,61.15,0.581,35588996.0,1,2020,
AGO,Africa,Angola,2020-02-29,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,0.0,,,,,4.601379310344828,23.89,16.8,2.405,1.362,5819.495000000001,,61.15,0.581,35588996.0,2,2020,
AGO,Africa,Angola,2020-03-31,2.5,4.0,,0.0,0.07,0.112,,0.0,,0.0,,0.0,,,,,,,0.0,,,,,24.4,23.89,16.8,2.405,1.362,5819.495,,61.15,0.581,35588996.0,3,2020,
AGO,Africa,Angola,2020-04-30,19.3,23.0,,0.0,0.5422666666666667,0.644,,0.0,,0.0,,0.0,,,,,,,0.0,,,,,87.52933333333334,23.89,16.8,2.405,1.3619999999999999,5819.495,,61.15,0.581,35588996.0,4,2020,
AGO,Africa,Angola,2020-05-31,51.25806451612903,57.0,3.5833333333333335,4.0,1.4402580645161291,1.601,0.10033333333333333,0.112,,0.0,,0.0,,,,,,,0.0,,,,,78.52483870967743,23.89,16.8,2.405,1.362,5819.495,,61.15,0.581,35588996.0,5,2020,
AGO,Africa,Angola,2020-06-30,151.66666666666666,192.0,6.666666666666667,7.0,4.261533333333333,5.393,0.18723333333333333,0.196,,0.0,,0.0,,,,,,,0.0,,,,,76.36166666666668,23.89,16.8,2.405,1.3619999999999999,5819.495,,61.15,0.581,35588996.0,6,2020,
AGO,Africa,Angola,2020-07-31,622.4516129032259,833.0,28.35483870967742,40.0,17.49006451612903,23.407,0.7967741935483871,1.121,,0.0,,0.0,,,,,,,0.0,,,,,76.45064516129032,23.89,16.8,2.405,1.362,5819.495,,61.15,0.581,35588996.0,7,2020,
