continent,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,stringency_index,population_density,median_age,gdp_per_capita,population,month,year
Africa,2022-04-30,12004897.966666667,159868.0,253356.5,992.0,432594333.0404762,242747450.67142856,198687952.4347619,19977336.054285713,2150005.0,32.945238095238096,103.49245283018868,21.450877192982457,5443.837132075472,1426736614.0,4,2022
Africa,2022-05-31,12227610.612903226,236519.0,254406.41935483873,1180.0,461430253.22361887,283275669.35318875,217405728.31722283,23241281.782239527,2930539.0,30.110546412113234,103.49245283018867,21.326785714285712,5443.837132075472,1426160609.0,5,2022
Africa,2022-06-30,12418709.0,188153.0,255542.4,1072.0,436402953.56666666,277148968.67,214267087.49666667,21472843.916666668,1522555.0,27.18508163265306,103.49245283018868,21.326785714285712,5443.837132075472,1426160609.0,6,2022
Africa,2022-07-31,12636441.806451613,222264.0,256563.06451612903,999.0,492443989.3341026,302999908.5092308,240053447.73641026,30937954.638461538,572883.0,24.30486504279131,103.49245283018867,21.326785714285712,5443.837132075472,1426160609.0,7,2022
Africa,2022-08-31,12791146.994623655,88703.0,257349.93548387097,527.0,493982914.4166667,310788036.8333333,248490078.05952382,42119465.35714286,324218.0,23.179868334430545,103.49245283018867,21.326785714285712,5443.837132075472,1426160609.0,8,2022
Africa,2022-09-30,12856153.5,47282.0,257732.1666666667,274.0,537318134.9913793,332124182.837069,267001819.6968391,39015768.29310345,206625.0,21.281122448979595,103.49245283018868,21.326785714285712,5443.837132075472,1426160609.0,9,2022
Africa,2022-10-31,12891212.806451613,32655.0,257938.7741935484,200.0,585576564.4566667,346854092.88,292280366.29333335,36621628.656666666,123067.0,18.068071099407504,103.49245283018867,21.326785714285712,5443.837132075472,1426160609.0,10,2022
Africa,2022-11-30,12932071.033333333,49922.0,258166.23333333334,213.0,594646598.4833333,361367302.9166667,306434129.15,39928487.53333333,165049.0,16.65695238095238,103.49245283018868,21.326785714285712,5443.837132075472,1426160609.0,11,2022
Africa,2022-12-31,12981116.483870968,42514.0,258425.4193548387,246.0,610342727.2916666,385845723.3333333,324616798.8888889,38997172.20833333,76112.0,16.023857801184988,103.49245283018867,21.326785714285712,5443.837132075472,1426160609.0,12,2022
Africa,2023-01-31,13018843.322580645,36540.0,258577.09677419355,149.0,590908967.3,361956164.1333333,299359792.6333333,54994411.233333334,638.0,,103.49245283018867,21.326785714285712,5443.837132075472,1426160609.0,1,2023
Africa,2023-02-28,13046573.32142857,16981.0,258707.89285714284,88.0,549034114.7380953,343088161.7380952,290923153.6785714,52532043.73809524,1204.0,,103.49245283018868,21.326785714285712,5443.837132075472,1426160609.0,2,2023
Africa,2023-03-31,13053780.0,463.0,258742.85714285716,8.0,74266834.0,38014647.0,34443474.0,9646543.0,0.0,,103.49245283018868,21.326785714285712,5443.837132075472,1426160609.0,3,2023
Asia,2020-01-31,1365.3368886960993,9827.0,45.55,213.0,0.0,0.0,0.0,0.0,0.0,7.794222222222222,571.1878723404255,30.49591836734694,22795.650608695654,4720760210.0,1,2020
Asia,2020-02-29,55925.86297457332,73546.0,1625.9160243407707,2690.0,0.0,0.0,0.0,0.0,0.0,16.09678927203065,571.1878723404255,30.49591836734694,22795.650608695654,4720760210.0,2,2020
Asia,2020-03-31,115676.00181185128,90594.0,4612.3235620067535,4153.0,0.0,0.0,0.0,0.0,0.0,47.58194265232975,571.1878723404255,30.49591836734694,22795.650608695654,4720760210.0,3,2020
Asia,2020-04-30,334914.00476190477,334538.0,12515.526593967974,11231.0,0.0,0.0,0.0,0.0,0.0,79.75726666666667,571.1878723404255,30.49591836734694,22795.650608695654,4720760210.0,4,2020
Asia,2020-05-31,782695.0645161291,606862.0,24185.540461624027,12077.0,0.0,0.0,0.0,0.0,0.0,75.77163440860215,571.1878723404255,30.49591836734694,22795.650608695654,4720760210.0,5,2020
Asia,2020-06-30,1667851.7666666666,1158613.0,42321.36666666667,25645.0,0.0,0.0,0.0,0.0,0.0,67.48848148148149,571.1878723404255,30.49591836734694,22795.650608695654,4720760210.0,6,2020
Asia,2020-07-31,3199203.7419354836,1968134.0,75054.45161290323,39109.0,0.0,0.0,0.0,0.0,0.0,63.51504659498208,571.1878723404255,30.49591836734694,22795.650608695654,4720760210.0,7,2020
Asia,2020-08-31,5747247.935483871,3020681.0,118666.51612903226,46449.0,0.0,0.0,0.0,0.0,0.0,62.18745519713262,571.1878723404255,30.49591836734694,22795.650608695654,4720760210.0,8,2020
